TYPE,Account,NAME,CREATE,,
,@linlingqian,林茜茜,18-Feb,,
,@BorisGreen7,云想衣裳,18-Feb,,
忽悠,@Anselqizikuan,战略忽悠局大洋洲分部🇨🇳🇦🇺,18-Feb,,
,@Laden_love_usa,和拉登一起爱美國旗幟「拉登科技有限公司董事长」,18-Feb,,
,@Szlgogo,🇨🇳种花家的兔子🇨🇳,18-Feb,,
Canned Content,@JoyLouis17,满树梨花开,18-Feb,,
Media Mimicry ,@FuxNews2019,,18-Feb,,
Canned Content,@RI308606,rafiq islam,18-Jan,,
Canned Content,@teto_coco,coco teto,18-Jan,,
Canned Content,@Sylvia66666666,Sylvia,18-Jan,,
平头哥,@pingtouge1993,平头哥,18-Jan,,
Media Mimicry ,@rFFf81Gc0E,自由福州电台,18-Jan,,
Media Mimicry ,@thechinese1984,中国人权网,18-Jan,,
PROPAGANDA,@chinaxizang86,我眼中的西藏,18-Jan,,
,@TRISTANPAULTP,PAUL,17-Dec,,
Canned Content,@Samson46712961,Samson,17-Dec,,
Canned Content,@Jill18686295,专治郭瘟龟,17-Dec,,
Canned Content,@BROU2208,BROU,17-Dec,,
Canned Content,@a1qa2qa3q,oopitipititi,17-Dec,,
Canned Content,@SzmoczyKuba,kuba,17-Dec,,
Canned Content,@HwaSanda,Sanda Hwa,17-Dec,,
,@Oleksan41279417,分基什么基,17-Dec,,
Trump,@yongkang5516,Red Trump,17-Dec,,
,@rockLee1314,🇨🇳(o´ω`o)🇨🇳,17-Dec,,
Canned Content,@desidnvv,"Demongen
",17-Dec,,
Media Mimicry ,@AOVchinese,新津之音中文网,17-Dec,,
Media Mimicry ,@Exnoys,逼逼吸中文網🇻,17-Dec,,
Canned Content,@EwZcrdsYNPeWG0m,Allen Lee,17-Nov,,
,@kildarepordeusa,Kildare melo Pordeus,17-Nov,,
Canned Content,@KyzinNikolay,人间四月天,17-Nov,,
Canned Content,@Dididid07552357,一眼成空,17-Nov,,
TRUMP,@GSvCfSFoiwl1ExJ,Trump VIRUS,17-Nov,,
忽悠,@cnSFA9527,战略忽悠局,17-Nov,,
Media Mimicry ,@RFC_Chinese,自由重慶电台,17-Nov,,
Canned Content,@gervomass829,皇后大道,17-Oct,,
Canned Content,@SMIDTBmhM3tEsz7,Никита,17-Oct,,
Canned Content,@manygirlboy,夏侯尊,17-Oct,,
Canned Content,@tW0lHw4e1Hyqa9Q,一清,17-Sep,,
,@Ana29249379,Ana,17-Sep,,
Canned Content,@Kinia0110,Smolnik,17-Sep,,
,@PavliysPavel,pavel pavliys,17-Sep,,
Canned Content,@mhozdenlite,Mahmut,17-Sep,,
Canned Content,@simbolismopaulo,Nana酱,17-Sep,,
Canned Content,@Mikeliu02510740,刘智勇,17-Sep,,
Media Mimicry ,@lee2_tango,自由中国电台 Radio Free China,17-Sep,,
,@Kaloumao,自干五爱中国,17-Aug,,
Canned Content,@Oleczka2002,可人,17-Aug,,
,@yuelaolaoyue,握不住背影,17-Aug,,
Canned Content,@zx1GYANPYERqxVx,今天也要开心鸭,17-Aug,,
,@aozhantian,战天傲刃,17-Aug,,
Canned Content,@MarcSanchez666,桥底辣蟹蟹,17-Aug,,
Canned Content,@mineoot,风驰掣,17-Aug,,
Media Mimicry ,@NotRFF_Chinese,自由自由电台🕊️主编,17-Aug,,
Canned Content,@bourgias_chan,徐欣欣,17-Jul,,
Canned Content,@gadogolf,金陵名媛,17-Jul,,
Canned Content,@moonk36,이문규,17-Jul,,
Canned Content,@pradeepmcpl,pradeep kumar sharma,17-Jul,,
,@TicoRealife,Realife,17-Jul,,
,@Alios_Kirdar,ALİ OSMAN KIRDAR,17-Jul,,
Canned Content,@IanGan8,也许是第一,17-Jul,,
Canned Content,@Geovann56282836,叶子小姐,17-Jul,,
TRUMP,@q_q_777,Truth of America,17-Jul,,
忽悠,@JokerBeginner,战恐局西南军区少尉,17-Jul,,
,@GreatStone_King,Stone King 南極洲旗幟,17-Jul,,
,@guowengui360,香港解密Waving handwww.hkleaks.pk,17-Jul,,
深红爱国联盟,@CBj2y,「深红爱国同盟」&李政炅（爱国、爱党；严重鄙视伪倭寇杂种）,17-Jul,,
 兔子,@MIKE19577897,MIKE🇨🇳,17-Jul,,
 兔子,@Berlinhan87,Berlin han,17-Jul,,
Media Mimicry ,@Master07DC,自由東京電台,17-Jul,,
Media Mimicry ,@qazxsd233,CNM International🇻,17-Jul,,
Media Mimicry ,@RFF_Chinese,自由自由电台🕊️,17-Jul,,
Media Mimicry ,@ziv0525,台蛙之音中文网,17-Jul,,
Media Mimicry ,@BBC_Taiwansheng,BBC Taiwan,17-Jul,,
Canned Content,@FranckLESCUT,全球疫情,17-Jun,,
Canned Content,@GeorgiyZaplatin,许你万丈光芒好,17-Jun,,
Canned Content,@SHAD0VE9cU7FQrF,이혜찬,17-Jun,,
Canned Content,@coatmellec_jean,Jean coatmellec,17-Jun,,
,@kkrzyzelewska,Katarzyna Krzyzelews,17-Jun,,
战狼中队,@xlongchina,战狼中队🇨🇳冷锋,17-Jun,,
Media Mimicry ,@RDA_Chinese,民主亞洲電台,17-Jun,,
,@rabbit_ball522,우주토끼,17-May,,
Canned Content,@dool_li,徐超群,17-May,,
Canned Content,@_anna_alina_,許彩霞,17-May,,
Canned Content,@flying_mins,萌小兔,17-May,,
,@marcin7808,Marcin,17-May,,
Canned Content,@syssicat,金陵十三钗,17-May,,
,@YeXiaofei,叶晓飞,17-May,,
PLA,@Chinese_RedArmy,中國紅色陸軍師（駐台灣省特別軍區）,17-May,,
Media Mimicry ,@GuoWenGui2017,中国全球新闻,17-May,,
Canned Content,@vingeor,徐家铺子,17-Apr,,
Canned Content,@acalaelen,Kaan Berkay Bulut,17-Apr,,
,@Alexandre250973,Alexandre Macedo,17-Apr,,
Canned Content,@KiyoshiSakinada,Kiyoshi Sakinada,17-Apr,,
Canned Content,@LaurentBonnot94,咖喱鱼蛋蛋,17-Apr,,
Canned Content,@kaczyk82,米米,17-Apr,,
,@romy24000,我是一只没有感情的猫,17-Apr,,
,@gkhngulermi,Gökhan Güler,17-Apr,,
Canned Content,@LinnertWiebke,专咬坏蛋,17-Apr,,
忽悠,@YuyuyuyuyuXu,战忽局北美驻加拿大巡查长官,17-Apr,,
忽悠,@lfvdrqhqrhmkjj6,中国战略忽悠局南洋支部,17-Apr,,
,@北美吹哥,brother_chui,17-Apr,,
Canned Content,@marelle1985,小柒加油,17-Apr,,
Media Mimicry ,@CnmNmsl3,中国有线电视新闻网（英文版）,17-Apr,,
Media Mimicry ,@SovietPost,The Soviet Post中文网🇻,17-Apr,,
,@even4328,Konrad,17-Mar,,
Canned Content,@Meisterolof1,哆啦无梦,17-Mar,,
,@OliverWoelfer,强仔,17-Mar,,
Canned Content,@AnnaElchiparova,Anna Elchiparova,17-Mar,,
,@fengrenyuan2017,郭文贵真相,17-Mar,,
,@ina_webel,八极崩,17-Mar,,
,@Lalikiraly35,GM4,17-Mar,,
,@LiberaFilip,Filip Libera,17-Mar,,
反美,@zhengjunwei,中华民族反美青年联盟,17-Mar,,
深红爱国联盟,@23r0n3,深红爱国同盟🇨🇳,17-Mar,,
,@bloceusa,Terex,17-Mar,,
Canned Content,@HdisishBshsi,秦怡,17-Feb,,
Canned Content,@EGYcZFI416U47yg,莫小言,17-Feb,,
,@Ropkazip,Robin grünbuam,17-Feb,,
,@s_1215_s,alove U,17-Feb,,
,@kurtkps,KURT SEIDEL,17-Feb,,
,@WillLew03901170,Will Lewis,17-Feb,,
Canned Content,@KreMan14,Kre Man,17-Feb,,
Canned Content,@eorlakstjddl,瞌睡猫,17-Feb,,
忽悠,@ousann_chn,ou 🇨🇳☭,17-Feb,,
,@1006132248LOW,台独港独狗团队死妈China NO.1,17-Feb,,
忽悠,@gebiwangshifu,中国战略忽悠局前副局长奥观海,17-Feb,,
Media Mimicry ,@PREA_China,东亚人民电台🇨🇳🇲🇳🇰🇵🇯🇵🇰🇷,17-Feb,,
Media Mimicry ,@RD_RIP_3Body,民主RIP電台,17-Feb,,
Media Mimicry ,@RF_RIP_3Body,自由RIP電台,17-Feb,,
Canned Content,@IyL4hDohXLax34O,太阳花,17-Jan,,
,@fengbaqi,霸氣風,17-Jan,,
Canned Content,@hiroaki81770300,hiroaki,17-Jan,,
PLA,@GreatPLANAVY,人民海军向前进Flag of China,17-Jan,,
忽悠,@iNnjeukXLgNLbO3,中国人民解放军中部战区战略忽悠局局长,17-Jan,,
Canned Content,@zubrickiy1997,青衣,17-Jan,,
Canned Content,@Rustam_02rus,一平,17-Jan,,
Canned Content,@MilanKim0905,Candy Puppy,17-Jan,,
FAKE ORG,@US_HRC,Daisy Jones 🇺🇸😷🎗,17-Jan,,
Media Mimicry ,@beinglovedthank,The Voice of Africa非洲之聲台灣網,17-Jan,,
Media Mimicry ,@LoveCN_JP,香港之聲,17-Jan,,
,@peasho83,Paula,17-Jan,,
Canned Content,@wessps4,許老三羊肉館,16-Dec,,
Canned Content,@Mari__2580,Maria,16-Dec,,
Canned Content,@LukaszKulik2,烦不了,16-Dec,,
Canned Content,@gibert1738892,徐苗苗,16-Dec,,
Canned Content,@emagdi12,Endes Magdi,16-Dec,,
Canned Content,@UsmU3oet2WZTvHr,老徐的希望,16-Dec,,
Canned Content,@XEYoruxME48Mjs4,Bece tieare,16-Dec,,
Canned Content,@fioillumin,灣仔小紅花,16-Dec,,
Canned Content,@georgeppsingne1,打破傻郭问到底,16-Dec,,
Canned Content,@VityaKutitckiy,老徐的家乡,16-Dec,,
忽悠,@CNZHJ_Li_Sinian,中国人民解放军战忽局云南总书记李斯年,16-Dec,,
,@wuwuoqqq,Mikeliu02510740,16-Dec,,
Media Mimicry ,@sunxiao32152318,bbC特派LGBT中東殘疾記著川:-D孫👳👫👬,16-Dec,,
Canned Content,@HuseyinGktp,Hüseyin,16-Nov,,
Canned Content,@Mama_010203,Margaux,16-Nov,,
Canned Content,@FyRzYuPN0yXfUUf,栗子,16-Nov,,
,@jeanjeandu11,猴赛雷,16-Nov,,
Canned Content,@PompyLesly,砸锅小能手2号,16-Nov,,
,@Grombest2,BB,16-Nov,,
,@montyerbert,月牙湾,16-Nov,,
Canned Content,@smbudk,純屬扯蛋,16-Nov,,
Canned Content,@EBRDsengleza,前街男孩,16-Nov,,
,@FoynaDenis,Denis Foyna,16-Nov,,
忽悠,@BLUEYA1,战略忽悠局北美分局,16-Nov,,
Media Mimicry ,@quantiziyoudian,全体自由电台,16-Nov,,
,@chuater,珂珂,16-Oct,,
Canned Content,@Gerald19391978,徐老头的烟袋,16-Oct,,
Canned Content,@OLIVIALESUR1,micay,16-Oct,,
,@cordeiro_cl,點點,16-Oct,,
Canned Content,@emprgorgar,木桩,16-Oct,,
Canned Content,@RezToth,砸锅小能手3号,16-Oct,,
Canned Content,@Starichok_ok,Старый,16-Oct,,
Canned Content,@William97507548,Morgan,16-Oct,,
Canned Content,@Icy787148965,icy Lee,16-Oct,,
Canned Content,@PiastuQgames,Kungfu girl,16-Oct,,
Canned Content,@givetome321,罗斯福,16-Sep,,
Canned Content,@TOCqT7wkSXho2vr,徐紫依,16-Sep,,
BROADCASTER,@GerasimTikhonov,新新向荣,16-Sep,,
Canned Content,@ricke_vicki,努力努力再努力,16-Sep,,
Canned Content,@AsapRockysquaa,也许不是也许,16-Sep,,
,@QuadDom,Dom,16-Sep,,
,@fevroniyapotap4,王王博博,16-Sep,,
Canned Content,@ArmeniyKabanov,☆COVID☆～～︴,16-Sep,,
Canned Content,@KGV122,噜噜,16-Aug,,
Canned Content,@jiejiezou,一个人的街,16-Aug,,
,@Nadya_Vychkan,我胖可是我会飞啊,16-Aug,,
,@jassyie5,Jasmin fuhrmann,16-Aug,,
,@yycchihi,意痴痴,16-Aug,,
Canned Content,@teterinasvobod5,圈圈个个都是人才^_^说话又好听,16-Aug,,
Canned Content,@YriyBezpalchiy,William,16-Aug,,
忽悠,@1314CNMBCNNBBC,Flag of China战略忽悠局Flag of China东方电子报Flag of China☯,16-Aug,,
Media Mimicry ,@ArmaniGuoQu,Armani.cn🇻,16-Aug,,
Media Mimicry ,@RFAH_China,自由安徽电台,16-Aug,,
Media Mimicry ,@VoiceOf_DDR,民主德國之聲中文網Voice Of GDR Chinese,16-Aug,,
Media Mimicry ,@wwwYQ6631247661,BBC造谣栏目 🎙️,16-Aug,,
,@kinganermin,Nermin,16-Aug,,
Canned Content,@Ev2utgj3pY4GTWK,Василь Кузьмич,16-Jul,,
Canned Content,@miroslaw_22,夏天黑大头,16-Jul,,
Canned Content,@Moesmarketplace,Moes Marketplace,16-Jul,,
,@FcNantesTeam,Fc.Nantes.Team,16-Jul,,
Canned Content,@shaydyuk031,Паша Шайдюк,16-Jul,,
Canned Content,@Miekkafaja,你在干嘛鸭,16-Jul,,
Canned Content,@WJBZ7788,斯坦沃·李,16-Jul,,
Canned Content,@ohapchik07,苏菲斯,16-Jul,,
Canned Content,@Frends123Mazur,罗德曼,16-Jul,,
Canned Content,@Paulinqa01,:),16-Jul,,
Media Mimicry ,@RFl_Ch,RFI 华语 - 法国国际厂播电台🥶,16-Jul,,
Canned Content,@GAY922,旭日东升,16-Jun,,
Canned Content,@heeyahyuk,MichaelskeRuss),16-Jun,,
Canned Content,@jprobbe,Andruha2907Russ),16-Jun,,
,@HUK184444,托马斯回旋踢,16-Jun,,
Canned Content,@BoscoloDavid,David Boscolo,16-Jun,,
Canned Content,@_Lola_Games_,LolaGamess,16-Jun,,
Canned Content,@JLee82678,杰杰,16-Jun,,
Canned Content,@333CJ_tw,大柒加油,16-Jun,,
Canned Content,@gaklanet,Gakla,16-Jun,,
PORN FORGERY,@Pornhub_mts,Pornhub迷投稿集,16-Jun,,
,@svetlanagordov1,Сoco,16-May,,
Canned Content,@trunovnik1,Matt Mercy,16-May,,
Canned Content,@xiaorchid,♥️⁷,16-May,,
Canned Content,@X44961,竟无语凝噎,16-May,,
忽悠,@catas06640276,中国人民解放军战略忽悠局保健院,16-May,,
,@Taric_Tsai,【化学课代表】网管齐格桑,16-May,,
Media Mimicry ,@CDBS123,自由电台电台,16-May,,
,@E1yWallace,Илья,16-Apr,,
Canned Content,@pestoviordan,圈圈一加一,16-Apr,,
Canned Content,@Ignazio62639039,许佳佳,16-Apr,,
Canned Content,@marcellakapust1,Марy Нerоader,16-Apr,,
Canned Content,@gertafanasev2,gewer rader,16-Apr,,
Canned Content,@jiaeir,桃源境,16-Apr,,
Canned Content,@fowblenicet,窗户里的小孩,16-Apr,,
Canned Content,@Mandyselenaju,港岛奶茶妹,16-Apr,,
Canned Content,@GeorgesBurger,许愿,16-Apr,,
Canned Content,@DabanlYasin,yasin dabanlı,16-Mar,,
Canned Content,@Zabusik97,梦入虚空,16-Mar,,
,@xiaoxiasusu,苏晓夏,16-Mar,,
Canned Content,@artyomjtavdeev,圈圈^_^,16-Mar,,
Canned Content,@ilaydabasmaci,ilo,16-Mar,,
Canned Content,@patrykj25,是吃可爱长大的,16-Mar,,
Canned Content,@velocon2,下雨天也要冒泡,16-Mar,,
BROADCASTER,@niuniu__Liu,刘妞妞,16-Mar,,
忽悠,@cc0r67bmf,中国人民解放军战忽局北美战区战略指挥中心办公室,16-Mar,,
,@ColinLiu666,WTF80 🇨🇳🇨🇳🇨🇳,16-Mar,,
Canned Content,@tutuxiang,塗塗巷,16-Feb,,
Canned Content,@6LHw2hWjUb7Qaq1,米尔,16-Feb,,
Canned Content,@dreamingofthes2,許你一個美好心願,16-Feb,,
,@immashootya,Nico Baumann,16-Feb,,
Canned Content,@vladi_kot,半老徐娘,16-Feb,,
Canned Content,@alexsilver666,海阳,16-Feb,,
Canned Content,@yoloo2323,罗铺子,16-Feb,,
Canned Content,@restrest1009,港馬仔,16-Feb,,
Canned Content,@gigi7271962,咕咕鸡,16-Feb,,
Canned Content,@agcrctouche,火柴天堂,16-Feb,,
Canned Content,@JDJU4qGRs1Cl3TN,POLA,16-Feb,,
Canned Content,@CombotFrancois,全球疫情,16-Feb,,
,@BOrrUDQwiFXlE8M,港仔,16-Feb,,
Canned Content,@emilie_rueda,Emilie Rueda,16-Feb,,
Canned Content,@denxtrucker,正阳门,16-Feb,,
Canned Content,@lvfengfeng,绿枫叶,16-Feb,,
,@3JvmGq5399g3VNS,ocean,16-Jan,,
Canned Content,@PaomeesMarek,孔红,16-Jan,,
Canned Content,@mina_jenminag,霍比特人,16-Jan,,
Canned Content,@akaya040571,AYDIN KAYA,16-Jan,,
Canned Content,@Selenam75344270,宝宝头疼,16-Jan,,
Canned Content,@hellosevong,소중한 당신에게,16-Jan,,
Canned Content,@hope613218,Believe in hope🌸,16-Jan,,
Canned Content,@fromdstcolomon,久等了,16-Jan,,
Canned Content,@azz_lord,Azefe,16-Jan,,
Canned Content,@Ethann76256721,Pug Mum,16-Jan,,
,@swiety_ukasz,Łukasz Święty,16-Jan,,
Canned Content,@lookoutestring,Agostina,16-Jan,,
,@husband_s1,杨少侠说时事🇨🇳🇨🇳🌈🌈🌈🌈,16-Jan,,
Canned Content,@Cracklenuts,卡琳琳,16-Jan,,
Media Mimicry ,@Cute_SupermanCN,自由宇宙电台,16-Jan,,
Canned Content,@poporuandGOLO,poporu,15-Dec,,
,@Louise5522,Wojciech Dąbek,15-Dec,,
Canned Content,@eminetopdas,Emine Topdaş,15-Dec,,
忽悠,@Shawn31415926,Shawn Flag of China Strategic Fooyou Agency Flag of China,15-Dec,,
Canned Content,@UntreueJulia,batonyaa ♥️,15-Dec,,
,@YIT76W90DGuWUCX,1988,15-Nov,,
,@TammHindrek,Hindrek Tamm,15-Nov,,
Canned Content,@putonucas17,Edgar,15-Nov,,
Canned Content,@gmhtgjones,静静地看着你,15-Oct,,
,@gelbikonusacaz1,mustafakocaoglu,15-Oct,,
,@dere_olga,miky青,15-Oct,,
BROADCASTER,@luna__45,爱我中华,15-Oct,,
,@bartosz_lekki,Bartosz Lekki,15-Sep,,
,@nihan_nd,Nihan,15-Sep,,
,@jwlee1347,話唔夠,15-Sep,,
,@ksandr_sanek,WiYa,15-Aug,,
,@VenusHamato,小馬哥,15-Aug,,
Canned Content,@mhokan_kaan,Muharrem Bingöl,15-Jul,,
,@Ufukyldrmm1,Ufuk Yıldırım,15-Jul,,
Canned Content,@adambezhubka,adambezhubka,15-Jul,,
,@Riki12Victor,Rima Keteci,15-Jul,,
Canned Content,@pinosacha5,鐘小姐,15-Jul,,
,@gach_marcin,Marcin Gach,15-Jun,,
Canned Content,@unsalerkan,ÜNSAL ERKAN:𐱅𐰇𐰼𐰰:,15-Jun,,
,@MijanRpi,Mijan Rahman Mithu,15-Jun,,
Xinjiang,@GrandBeautyXJ,GrandBeautyXJ,15-Jun,,
PRC Officail,@cn_humanrights,China Human Rights,15-Jun,,
,@mohitpawar131,冇眼睇,15-May,,
Canned Content,@Babywol19,KeepOnShiningSHINee,15-Apr,,
,@StBaranowski,Piotr Baranowski ,15-Apr,,
Canned Content,@knyknyolga,Olga Knyazeva,15-Apr,,
Media Mimicry ,@Vincen2015,Vagina of America 美國之陰中文網©️,15-Apr,,
,@AnetaPolok1980,Aneta Połok,15-Mar,,
Canned Content,@VallotMichael,Michael Vallot,15-Mar,,
Canned Content,@_Zero_Horizon_,Lew [SDMN],15-Feb,,
,@LachlanOwens,龍嘅傳人,15-Feb,,
,@wiktoriax50,Wiktoria Szalewska,15-Feb,,
,@olegsrkin,Oleg Sorokin,15-Feb,,
,@makariGG,好日子,15-Feb,,
,@nadry19853,mohamed nadry,14-Dec,,
Canned Content,@andrejstapel,Andrzej Stąpel,14-Dec,,
Canned Content,@SasmazLara,Lara Şaşmaz,14-Nov,,
,@Genero_Frido,薪火相傳,14-Nov,,
Canned Content,@resulince61,Resul İnce,14-Nov,,
,@YoulChan,蝴蝶菲菲,14-Oct,,
,@michal5234,Michał,14-Oct,,
Media Mimicry ,@n1k255kKOVF392r,美国之嘤中文网🥶,14-Oct,,
Canned Content,@weedahamzah,Weeda Hamzah,14-Sep,,
Canned Content,@fitz_tanala,Fitz,14-Sep,,
,@lolipooop9,Алексей Пугин,14-Aug,,
PPE,@fortekjerry,Jerry,14-Aug,,
,@Stelf4659,Andreas Kalvet,14-Jul,,
Canned Content,@jcrespa,Jorge G. Crespillo,14-Jul,,
Canned Content,@Kovalvg49,小安,14-Jul,,
Canned Content,@cedricclaude21,心连着❤,14-Jul,,
,@zyx0036,bale  zhang,14-Jul,,
,@gulbashirova,Gul Bashirova✴️,14-Jul,,
Canned Content,@cfangcao,藍鳶,14-Jun,,
Canned Content,@Ieejenodd,杰克逊,14-Jun,,
,@CaroleLuciaM,Karolina Mazur,14-Jun,,
,@heshiley2012,Hilal Acar,14-Jun,,
BROADCASTER,@df56406843,战役必胜！！,14-Jun,,
Media Mimicry ,@CNzhisheng,CN之声 🇨🇳,14-Jun,,
Canned Content,@downlin,D0wn,14-May,,
Canned Content,@ejoyfadriquela,elaine✨,14-May,,
,@rain2011613,See the rainbow after the rain,14-May,,
,@RacePion,Claudio Pighi #facciamorete,14-May,,
Canned Content,@jknowassup,this that n the 3rd,14-May,,
,@Bartomiejwojci1,Bartłomiej wojciecho,14-Apr,,
,@BlvckSquadClan,VOA自由,14-Apr,,
Canned Content,@akandkara,YAZI TURA,14-Apr,,
Canned Content,@capclarice,团结奋进,14-Apr,,
CNTRL,@knightjlh,kukacanan,14-Apr,,
,@alorek77,larry bob,14-Mar,,
Canned Content,@smailaktr,İsmail Aktürk,14-Mar,,
Canned Content,@EGamecraft99,ESRRAR,14-Feb,,
Media Mimicry ,@liuyuecan,微视中华Flag of China,14-Feb,,
Canned Content,@SimovicKaram,Karam,14-Jan,,
Canned Content,@frknumut,Furkan UMUT,14-Jan,,
Canned Content,@rollsmokenpass,Zorbey,14-Jan,,
,@95Martyce,martina cecere,14-Jan,,
PROPAGANDA,@tibet_online,tibetonline,14-Jan,,
Canned Content,@13huseyindemir,hüseyin demir,13-Dec,,
Canned Content,@haydartopcuoglu,haydar topcuoglu,13-Nov,,
Canned Content,@nurulay2003,T.C.NurulAyn Tanriverdi,13-Nov,,
,@igor_igorman,Igor,13-Oct,,
,@Ismail_Ergezer1,İSMAİL ERGEZER,13-Oct,,
,@bartasek12,bartek wojtaszewski,13-Aug,,
Canned Content,@CemDOKUMAN,Cem DOKUMAN,13-Jul,,
,@AsAurich,李灿灿,13-Jul,,
,@karolo123549,karolo123549,13-Jul,,
,@IsabelaBella244,一起等流星,13-Jun,,
Canned Content,@DLalender,Lalender Demir,13-Jun,,
Canned Content,@fusunerbas,fusunerbas,13-Apr,,
Canned Content,@DulBynlaEvlnrm,deli ihsan,13-Apr,,
,@eldar0105,Эльдар Неджафов,13-Apr,,
Canned Content,@lauskis31,martins redovics,13-Mar,,
,@Magic_yangwenli,黄之疯 LGBT-尼哥-香港废青蟑螂保护者 怒艹蔡英文老屄,13-Mar,,
,@JohnDoe79497908,John Doe,13-Feb,,
,@dymeekk,Szymon Lazarowicz,13-Feb,,
,@xiaoxuemeimei,小雪妹妹,13-Feb,,
Media Mimicry ,@RFAmerica_CHN,自由美洲电台，,13-Feb,,
Canned Content,@AleMops1980,Елена Крюкова,13-Jan,,
,@Romaanoova,Katerina,12-Dec,,
BROADCASTER,@JeuneFeet,Feet,12-Dec,,
,@benniii99,benedetta piredda,12-Dec,,
,@TuyadDernegi,TUYAD,12-Dec,,
UNK,@eppdetectives,不爱吃青椒的小新,12-Dec,,
Media Mimicry ,@bbqchinese,,12-Dec,,
Media Mimicry ,@steveshi__0033,自由火星电台,12-Dec,,
Canned Content,@YChnTai,Yü Chün Tai,12-Nov,,
,@Xxorokxx,哈哈叔叔,12-Nov,,
,@ninolomby,antonino lombardo,12-Oct,,
,@JevgeniDV,Jevgeni,12-Oct,,
Canned Content,@abhaykumar04,AbhayKumarSingh,12-Sep,,
,@metsakoer,anton kuzmin,12-Sep,,
Canned Content,@Arturguve,等花开,12-Sep,,
Canned Content,@arnaud_brohan,微风拂面,12-Aug,,
Canned Content,@GeylaniKARADURN,A.G.K,12-Aug,,
BROADCASTER,@cathy_taillez,战胜疫情共赢花开,12-Aug,,
,@ciro_ingui,Ciro Ingui,12-Jul,,
,@MeralbagcMeral,Meral Bağcı,12-Jul,,
,@na_bento,Nazan Berrak,12-Jul,,
,@arman09489,妍妍,12-Jul,,
Media Mimicry ,@twrtv_china,台湾广播电视台,12-Jul,,
Canned Content,@JonFromIsrael,Jonathan Himmelfarb,12-Jun,,
,@HaziqDanisy,砸锅屠龟,12-Jun,,
Canned Content,@herasteria,‏ْ,12-Jun,,
,@masen1980,andrea masini,12-Jun,,
,@LeilaGy,Leila Guseynova,12-May,,
Canned Content,@hunfb,Dönüşkenoloji,12-May,,
,@Maciek_Knapik,Maciek Knapik,12-May,,
,@GabiRamiirezz,Lovelif,12-May,,
Media (CCP),@RFUWorld,自由宇宙电台,12-May,,
Canned Content,@ManUtd,Manchester United,12-Apr,,
,@MCattelani,Maurizio Cattelani,12-Apr,,
Canned Content,@PEM869,夏日冰阔落,12-Mar,,
,@ZemlyakG,Тимур,12-Feb,,
,@KubaBartman,Kübra deniz,12-Feb,,
,@Yusuf_Korkmaz1,YUSUF KORKMAZ,12-Feb,,
Media Mimicry ,@jayxiao171735,美国之方中文网,12-Feb,,
Canned Content,@esrakahraman10,esra kahraman,12-Jan,,
,@asyacosmo,Asya Zeybekci,12-Jan,,
,@MariuszKleiber,Mariusz Kleiber,12-Jan,,
Canned Content,@attsVAXVMS,Alide,12-Jan,,
Canned Content,@indirbeniusta,Xanthian,12-Jan,,
Canned Content,@realmadriden,Real Madrid C.F. 🇬🇧🇺🇸,12-Jan,,
,@IL_TiA85,Mattia Ferraris,11-Dec,,
Media Mimicry ,@RFT258,自由台灣電台,11-Dec,,
,@JakubWoniak,Jakub Woźniak,11-Nov,,
Canned Content,@AlbertHabip,Albert Habip,11-Nov,,
Canned Content,@savas_ank,savaş tufan,11-Nov,,
,@basia_d24,basia,11-Nov,,
Canned Content,@JuaannFe,Sr Chonps 🐺✌⚓❄️,11-Nov,,
Media Mimicry ,@RadioFreeXJP,自由习近平电台 RadioFreeXJP,11-Nov,,
Media Mimicry ,@RFA_CHlNESE,自由鸭子电台,11-Nov,,
,@cyttrynkaa,花上一只小鸟,11-Oct,,
Canned Content,@AliUfukYorulmz,Ali Ufuk YORULMAZ,11-Oct,,
Media Mimicry ,@chinarealvoice,"中国之音Flag of China中国自己的声音Flag of China
",11-Oct,,
深红爱国联盟,@linzyHsu,深红爱国联盟,11-Sep,,
Canned Content,@yoonkixx,s/n ֶָ֢֪ ⁷,11-Aug,,
Canned Content,@aix,#NAME?,11-Aug,,
Canned Content,@Ferhatce12,Eğleniyor muyuz?,11-Jul,,
Canned Content,@mustfaylmzz,mustafa yılmaz,11-Jul,,
,@vivi8510,⁠⁠J⁠⁠e⁠⁠⁠f⁠⁠f⁠ ⁠⁠T⁠⁠i⁠⁠e⁠⁠d⁠⁠⁠⁠r⁠⁠C⁠⁠i⁠⁠⁠c⁠⁠h⁠⁠⁠⁠ᅠ,11-Jun,,
Canned Content,@marcoagguzman,Marco Guzman,11-Jun,,
,@smietana102,Mateusz Tomczak,11-Jun,,
,@p_vitorino,NBA結束咗,11-May,,
,@tnickels3,戴着的红帽子,11-May,,
Canned Content,@freemason5,繁花似锦,11-May,,
Canned Content,@choimin9,爱❤,11-Apr,,
Canned Content,@T_lizzyly,#NAME?,11-Apr,,
Canned Content,@kejdimurati,Kejdi Murati,11-Mar,,
,@cutejh3,小草绿油油,11-Mar,,
Canned Content,@TSN141,tahsin sevgel,11-Mar,,
,@raili36,Raili,11-Mar,,
,@paolo597,paolo gavagnin,11-Feb,,
,@oushandervsoglu,Oguzhan Dervisoglu,11-Feb,,
老外,@senmernewswire,Arthur Huang,11-Feb,,
